SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
34202,"10 S LINDEN AVE APT 2 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.79717855,-106.9612697,44.797181,-106.96127
61732,"10 S MAIN ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.346517,-106.698828,44.346494,-106.69892
34203,"10 W WORKS ST APT 20 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
66573,"10 W WORKS ST APT 201 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
65475,"10 W WORKS ST APT 30 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
66428,"10 W WORKS ST APT 307 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
65476,"10 W WORKS ST APT 40 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
66285,"10 W WORKS ST APT 48 SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
64579,"10 W WORKS ST SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79652619,-106.9560692,44.796248,-106.95645
945189,"100 CENTRAL AVE CHEYENNE, WY 82001",1000MB/1000MB_Fiber,Sheridan,48,,,41.119831,-104.807919
63782,"100 FLATIRON DR BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.357572,-106.676457,44.354731,-106.67654
61765,"100 FORT ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.348197,-106.699168,44.347913,-106.699891
933926,"100 N 1ST ST HUDSON, WY 82515",Outside of SAI,Sheridan,60,,,42.906147,-108.58297
34204,"100 RICE AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78411914,-106.9542788,44.784062,-106.954304
59623,"100 S MAIN ST SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79660814,-106.9565086,44.79622,-106.956127
34063,"1000 ASH AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.7887111,-106.9660977,44.788713,-106.966097
61676,"1003 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.78753,-106.943798,44.787496,-106.943877
61545,"1005 BEAVER CREEK RD SHERIDAN, WY 82801",30MB/10MB_Wireless,Sheridan,41,44.683556,-107.012714,44.683565,-107.012715
64598,"1005 SUGARLAND DR SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.783944,-106.941031
34205,"1006 LACLEDE ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80291316,-106.9704023,44.802915,-106.970402
34206,"1006 LEWIS ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80394738,-106.9703958,44.80395,-106.970396
34217,"1008 S SHERIDAN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.7875202,-106.9484974,44.787361,-106.948623
63899,"101 KLONDIKE DR BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.346269,-106.70526,44.34632,-106.705427
59583,"101 W BRUNDAGE ST SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.79880667,-106.9576504,44.798373,-106.957357
33855,"1010 AVON ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80500846,-106.9703948,44.805011,-106.970395
34220,"1012 SUMNER ST 1/2 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78729061,-106.9531831,44.787293,-106.953183
34069,"1015 BECKTON AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.79461412,-106.971912,44.794601,-106.971831
793655,"102 E HART ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,,,44.354755,-106.697183
926884,"1020 1ST AVE E SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.771949,-106.940963
61677,"1020 COFFEEN AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.786985,-106.944309,44.786953,-106.944366
905101,"10201 HWY 287 LANDER, WY 82520",Outside of SAI,Sheridan,60,,,42.950923,-108.811643
945598,"1024 KROE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.798688,-106.940462
61165,"103 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.79492807,-106.9538515,44.794971,-106.953761
64689,"103 NORTH PINEY RD STORY, WY 82842",NO SM Qualifications,Sheridan,41,,,44.578622,-106.905474
34244,"103 W 6 ST DUP-1 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80814548,-106.9572906,44.808123,-106.957364
34246,"103 W 6 ST DUP-2 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80814548,-106.9572906,44.808118,-106.957759
64654,"103 WASHAKIE ST FORT WASHAKIE, WY 82514",1000MB/1000MB_Fiber,Sheridan,60,42.08308943,-105.0485664,43.006023,-108.884399
868338,"1030 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,,,44.808426,-106.956248
65643,"1030 N MAIN ST STE 102 SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,,,44.808426,-106.956248
901906,"1030 N MAIN ST STE 111 SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,,,44.808426,-106.956248
945038,"1030 N MAIN ST UNIT UNKN SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,,,44.808426,-106.956248
870058,"1032 6TH AVE E SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.767145,-106.940683
61113,"1033 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.78792029,-106.9434707,44.788085,-106.943142
939986,"1034 DELPHI AVE APT 1C SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.808208,-106.96746
65593,"1034 DELPHI AVE APT 1D SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.808208,-106.96746
66593,"1034 DELPHI AVE APT 1E SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.808208,-106.96746
65656,"1034 DELPHI AVE APT 2D SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.808208,-106.96746
905381,"1034 DELPHI AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.808208,-106.96746
60364,"1037 S MAIN ST SHERIDAN, WY 82801",30 MB/10 MB_1600,Sheridan,41,44.7870432,-106.9555615,44.787041,-106.955762
34176,"1037 W 12 ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.81489034,-106.9698177,44.814892,-106.969818
64226,"104 BELLEVUE AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.798554,-106.964639,44.79855,-106.964636
945889,"104 FORT ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,,,44.348567,-106.699948
59569,"104 N MAIN ST SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.79869584,-106.9564065,44.798358,-106.956083
939800,"104 N MAIN ST STE 4 SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.79869584,-106.9564065,44.798358,-106.956083
61262,"104 S MAIN ST SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.79614787,-106.956111,44.796131,-106.956145
34032,"104 SWAIM RD SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.73319179,-106.9823061,44.733194,-106.982306
59930,"1041 ADAIR AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80808167,-106.9622504,44.808084,-106.96225
875222,"1043 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
939459,"1043 COFFEEN AVE STE A SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
66527,"1043 COFFEEN AVE STE C SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
65229,"1043 COFFEEN AVE STE D SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
944557,"1043 COFFEEN AVE UNIT MAIN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
901896,"1043 COFFEEN AVE UNIT UNKN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787039,-106.943277
868486,"1045 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787301,-106.942244
939210,"1045 COFFEEN AVE STE A SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787301,-106.942244
66720,"1045 COFFEEN AVE STE B SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787301,-106.942244
944633,"1045 COFFEEN AVE STE C SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.787301,-106.942244
34222,"1047 SUMNER ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78702025,-106.9526944,44.786974,-106.952695
61546,"1049 BELLEVUE AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.808192,-106.963844,44.808191,-106.963772
868201,"105 W KOOI ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.825473,-106.959932
63829,"1053 LACLEDE ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.803357,-106.971354,44.803381,-106.97132
34056,"1055 N CUSTER ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80874999,-106.9498248,44.808727,-106.949873
34194,"1055 W 5 ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80761407,-106.9710914,44.807602,-106.971267
34068,"1056 BECKTON AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.79530043,-106.9723392,44.795303,-106.972339
61214,"1056 LONG DR SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.809867,-106.985209,44.810686,-106.985026
34164,"1059 ADAIR AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80847897,-106.9622687,44.808481,-106.962268
796006,106 110 US HWY 16 E WY 82834,1000MB/1000MB_Fiber,Sheridan,42,,,44.354733,-106.678102
64136,"106 FORT ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.348409,-106.70028,44.348556,-106.700276
945905,"106 US HIGHWAY 16 EAST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,,,44.354701,-106.677264
33990,"106 W 7 ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80875975,-106.9573309,44.808727,-106.957381
60337,"1062 E BRUNDAGE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.77343034,-106.9409468,44.772983,-106.941013
929108,"10625 PORTUGEE PHILLIPS RD CHEYENNE, WY 82001",NO SM Qualifications,Sheridan,48,,,41.216703,-104.829716
872304,"107 E ALGER ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.801015,-106.954015
64915,"107 US HWY 16 E BUFFALO, WY 82834",NO SM Qualifications,Sheridan,42,,,44.353661,-106.676981
33953,"1076 BELLEVUE AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.8084863,-106.9644441,44.808441,-106.964337
66832,"108 GRINNELL PLZ APT 1 SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.799234,-106.954268
33201,"108 GRINNELL PLZ SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.799234,-106.954268
906407,"108 S BURMA AV GILLETTE, WY 82718",NO SM Qualifications,Sheridan,43,,,44.29419,-105.519829
59633,"108 S THURMOND ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.79621522,-106.9599103,44.796179,-106.959983
867960,"1080 E BRUNDAGE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.773369,-106.94041
63758,"1084 E BRUNDAGE LN SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.772877,-106.940407,44.773063,-106.940401
63892,"1088 E BRUNDAGE LN SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.772708,-106.940403,44.772709,-106.940407
795034,"109 N MAIN ST BUFFALO, WY 82834",NO SM Qualifications,Sheridan,42,,,44.348939,-106.698551
59588,"109 N MAIN ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79835366,-106.9555232,44.79834,-106.955588
61399,"1095 BRUNDAGE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.774006,-106.940411,44.774378,-106.940357
33981,"1095 SABERTON AVE SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80844366,-106.9449869,44.808686,-106.945053
902826,"11 BLUEBILL DR SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.704383,-106.966742
34132,"11 BOND LN SHERIDAN, WY 82801",30MB/10MB_Wireless,Sheridan,41,44.75067795,-106.9873244,44.751972,-106.984828
923109,"11 HIDDEN HILLS RD SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.737652,-106.884131
63753,"11 N MAIN ST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.347136,-106.698678,44.347127,-106.698643
59531,"11 N MAIN ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79785674,-106.955862,44.797547,-106.955668
794248,"11 S WESTERN AVE BUFFALO, WY 82834",NO SM Qualifications,Sheridan,42,,,44.34636,-106.699756
61436,"110 RICE AVE SHERIDAN, WY 82801",30 MB/10 MB_1600,Sheridan,41,44.784059,-106.954105,44.78405,-106.9541
904835,"110 S MAIN ST SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,,,44.796034,-106.956127
939884,"1100 AVOCA CT APT 1 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
33877,"1100 AVOCA CT APT 12 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
65497,"1100 AVOCA CT APT 14 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
65642,"1100 AVOCA CT APT 4 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
66579,"1100 AVOCA CT APT 5 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
922230,"1100 AVOCA CT SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786517,-106.946027
940915,"1100 HI TECH DR SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.836483,-106.982106
870751,"1101 SUGARVIEW DR SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.784402,-106.940455
66878,"1101 SUGARVIEW DR STE 201 SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.784402,-106.940455
870756,"1104 E BRUNDAGE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.772994,-106.940074
34146,"1105 LEWIS ST APT 5 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.804434,-106.971832,44.804432,-106.971907
33781,"1106 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80944679,-106.95579,44.809084,-106.956001
33988,"111 W 16 ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.81910941,-106.9573395,44.819112,-106.957339
34242,"1110 ABSARAKA ST DUP-1 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78223161,-106.9735526,44.783166,-106.973455
34249,"1110 ABSARAKA ST DUP-2 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78223161,-106.9735526,44.782234,-106.973552
928673,"1112 HWY 14 E SHERIDAN, WY 82832",Outside of SAI,Sheridan,41,,,44.650448,-106.82474
66949,"1113 AVOCA CT APT A SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786177,-106.945639
33878,"1113 AVOCA CT APT D SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786177,-106.945639
945596,"1113 AVOCA CT SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.786177,-106.945639
34147,"1115 N CUSTER SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80917054,-106.9499179,44.809173,-106.949918
65577,"1116 4TH AVE E APT 23 SHERIDAN, WY 82801",30MB/10MB_Wireless,Sheridan,41,44.76920228,-106.9393762,44.76926,-106.939754
33947,"1116 4TH AVE E APT 26 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.76920228,-106.9393762,44.769204,-106.939376
33780,"1116 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80960534,-106.9557907,44.809238,-106.955988
945151,"1117 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.786818,-106.9431
944718,"1119 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.786832,-106.942868
59568,"112 N MAIN ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79877258,-106.956402,44.798435,-106.956156
59848,"1121 S THURMOND ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78632474,-106.9594041,44.786293,-106.959566
33870,"1122 GLADSTONE ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78597762,-106.9548065,44.785894,-106.954822
875980,"1125 PIONEER RD SHERIDAN, WY 82801",50MB/10MB_Wireless,Sheridan,41,,,44.801244,-106.972045
939366,"1126 N MAIN ST APT 1/2 SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80972509,-106.9557597,44.80939,-106.9559
66864,"1126 N MAIN ST APT 4 SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80972509,-106.9557597,44.80939,-106.9559
59480,"1126 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80972509,-106.9557597,44.80939,-106.9559
920335,"1126 N MAIN ST UNIT UNKN SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80972509,-106.9557597,44.80939,-106.9559
59618,"1126-1/2 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80972804,-106.9558969,44.809389,-106.956159
939519,"1129 AVOCA CT APT B SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.785951,-106.945592
936563,"1129 AVOCA CT SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.785951,-106.945592
939730,"1129 LEWIS ST APT 7 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.804408,-106.972205
868736,"1129 LEWIS ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.804408,-106.972205
59584,"113 W BRUNDAGE ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79880903,-106.9577692,44.798376,-106.957549
33856,"1130 AVON ST APT 17 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80502485,-106.9721619,44.805046,-106.972241
33779,"1136 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,44.80984527,-106.9557681,44.809497,-106.955995
34211,"1140 AVON ST APT 23 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80503727,-106.972394,44.805073,-106.972482
872564,"1140 COFFEEN AVE SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,,,44.786098,-106.943459
34148,"1144 N GOULD SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.80965699,-106.9544647,44.809641,-106.954579
34065,"1145 AVOCA PL B SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78561713,-106.9452965,44.785563,-106.945417
34149,"1145 WESTVIEW DR SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78645259,-106.9890538,44.786455,-106.989054
34078,"1148 KROE LN SHERIDAN, WY 82801",1000MB/1000MB_Fiber,Sheridan,41,44.79883229,-106.9376966,44.7983,-106.938707
929029,"115 S 7 EAST RIVERTON, WY 82501",NO SM Qualifications,Sheridan,60,,,43.02397,-108.381609
921781,"1150 COUNTY ROAD 137 BURNS, WY 82009",Outside of SAI,Sheridan,48,,,41.166069,-104.580293
33912,"1152 KROE LN APT 2 SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.797841,-106.93816
927185,"1152 KROE LN SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.797841,-106.93816
34208,"1153 AVOCA CT A SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78581354,-106.94572,44.785706,-106.945891
871859,"1156 N MAIN ST SHERIDAN, WY 82801",10MB/1MB_10000,Sheridan,41,,,44.809665,-106.955976
914106,"116 FOUR CORNERS RD GILLETTE, WY 82718",NO SM Qualifications,Sheridan,43,,,44.191651,-105.414492
940062,"116 FOUR CORNERS RD UNIT C GILLETTE, WY 82718",NO SM Qualifications,Sheridan,43,,,44.192019,-105.415346
59518,"116 S MAIN ST SHERIDAN, WY 82801",30MB/10MB_2500,Sheridan,41,44.7964271,-106.9565098,44.795953,-106.956225
33883,"1167 AVOCA CT APT C SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.78554,-106.946037
939756,"1167 AVOCA CT APT D SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.78554,-106.946037
66943,"1167 AVOCA CT APT E SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.78554,-106.946037
879462,"1167 AVOCA CT SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.78554,-106.946037
59589,"117 N MAIN ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79875629,-106.9558192,44.798449,-106.955524
59944,"117 N SCOTT ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.7987379,-106.9528823,44.798527,-106.952922
794147,117 US HWY 16 E WY 82834,NO SM Qualifications,Sheridan,42,,,44.353784,-106.675858
34150,"1170 S THURMOND ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78582085,-106.960113,44.785823,-106.960113
945812,"1171 EMERSON ST SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.785377,-106.951178
34225,"1173 AVOCA CT D SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.78528524,-106.9456687,44.785324,-106.945701
912078,"1173 FLEMING BLVD SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,,,44.743299,-106.940399
61424,"118 ADON RD ROZET, WY 82727",NO SM Qualifications,Sheridan,43,44.298887,-105.205145,44.298878,-105.205132
33808,"118 N BROOKS ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79890489,-106.9576055,44.798578,-106.957425
915607,"12 PINTAIL RD SHERIDAN, WY",NO SM Qualifications,Sheridan,41,,,44.697108,-106.96372
794217,"12 S MAIN ST A BUFFALO, WY 82834",NO SM Qualifications,Sheridan,42,,,44.346479,-106.699002
794216,"12 S MAIN ST B BUFFALO, WY 82834",NO SM Qualifications,Sheridan,42,,,44.346469,-106.699092
61647,"120 METZ RD SHERIDAN, WY 82801",NO SM Qualifications,Sheridan,41,44.723002,-106.986318,44.723013,-106.986337
59600,"120 N GOULD ST SHERIDAN, WY 82801",50MB/20MB_1900,Sheridan,41,44.79906205,-106.9551251,44.798573,-106.954769
61558,"120 PARADISE PARK RD SHERIDAN, WY 82801",30MB/10MB_Wireless,Sheridan,41,44.747178,-106.985393,44.747159,-106.985386
795569,"120 US HIGHWAY 16 EAST BUFFALO, WY 82834",1000MB/1000MB_Fiber,Sheridan,42,44.3545,-106.6755,44.354543,-106.675507
