SID,FullAddress,Service,Company,EXID,Latitude,Longitude,GIS LAT,GIS LON
45010,"1 KINGFISHER RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.515767,-109.594988,43.515767,-109.594988
45036,"1 LESEBERG AV DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.523326,-109.609684,43.523326,-109.609684
46127,"1 MOOSE DR DUBOIS, WY 82513",30MB/10MB_4000,DUBOIS,3,43.580389,-109.634401,43.580389,-109.634401
45081,"1 ROARING RIVER DR DUBOIS, WY 82513",10MB/1MB_10000,DUBOIS,3,43.681249,-109.959185,43.681249,-109.959185
45962,"1 S 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533439,-109.630382,43.533439,-109.630382
45547,"1 SPRING CREEK TR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.523671,-109.684085,43.523671,-109.684085
932781,"1 UPHILL RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.57509,-109.745291
940201,"1 WARM SPRINGS RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547169,-109.666663,43.547169,-109.666663
945366,"1 WILDERNESS RD CROWHEART, WY 82512",NO SM Qualifications,DUBOIS,2,,,43.421118,-109.371912
945376,"1 WIND RIVER DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.604463,-109.796986
46340,"10 A DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.535457,-109.638326,43.535457,-109.638326
46337,"10 B DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.536371,-109.639774,43.536371,-109.639774
45616,"10 BACHELOR CREEK CT DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.527701,-109.702205,43.527701,-109.702205
45732,"10 BIGHORN LN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537311,-109.645011,43.537311,-109.645011
45202,"10 BONNIE LN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.519129,-109.60383,43.519129,-109.60383
45076,"10 BURROUGHS CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.671858,-109.641601,43.671858,-109.641601
45675,"10 CIMARRON LN DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.560105,-109.692974,43.560105,-109.692974
23658,"10 COUNTY ROAD 561S SAVERY, WY 82332",1000MB/1000MB_Fiber,DUBOIS,1,41.02386,-107.450439,41.02386,-107.450439
45326,"10 DINWOODY CT CROWHEART, WY 82512",50MB/20MB_1900,DUBOIS,2,43.360501,-109.362491,43.360501,-109.362491
46461,"10 DUNOIR CT DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.577549,-109.789277,43.577549,-109.789277
338312,"10 EAST FORK RD DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.448947,-109.470376,43.449072,-109.470557
45883,"10 HAYS DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538494,-109.632599,43.538494,-109.632599
45664,"10 HEATHER LN DUBOIS, WY 82513",10MB/1MB_10000,DUBOIS,3,43.568342,-109.71715,43.568342,-109.71715
23787,"10 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036203,-107.659922,41.036203,-107.659922
45055,"10 KESTREL DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.51852,-109.607278,43.51852,-109.607278
46348,"10 LANDER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534727,-109.637273,43.534727,-109.637273
901544,"10 MASON DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.522397,-109.595919,43.522397,-109.595919
46128,"10 MOOSE DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.580058,-109.631662,43.580058,-109.631662
46181,"10 OVERVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.556681,-109.666051,43.556681,-109.666051
45821,"10 RIVERTON ST DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534339,-109.635893,43.534339,-109.635893
45017,"10 RIVERVIEW CT DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.518016,-109.595242,43.518016,-109.595242
23264,"10 S MILES ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.035955,-107.659477,41.035955,-107.659477
23673,"10 SAGE RD BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.0682,-107.626877,41.0682,-107.626877
45728,"10 STALNAKER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537401,-109.646953,43.537401,-109.646953
45110,"10 WALKABOUT CREEK LN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.51759,-109.587472,43.51759,-109.587472
46256,"10 WARM SPRINGS RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546078,-109.668757,43.546078,-109.668757
45365,"10 WIND RIVER DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.603336,-109.799306,43.603336,-109.799306
23488,"100 2ND ST APT 1 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034798,-107.652816,41.034871,-107.652816
23772,"100 2ND ST APT 2 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034798,-107.652816,41.034871,-107.652816
23774,"100 2ND ST APT 3 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034798,-107.652816,41.034871,-107.652816
23815,"100 2ND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034798,-107.652816,41.034871,-107.652816
45560,"100 AIRPORT RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548976,-109.688059,43.548976,-109.688059
45843,"100 BIRCH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.53119,-109.633072,43.53119,-109.633072
24078,"100 BOXELDER ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.031947,-107.534119,41.031814,-107.53413
46605,"100 DEER HAVEN DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548036,-109.662448,43.548036,-109.662448
46453,"100 FIR RD DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.573742,-109.821721,43.573742,-109.821721
23309,"100 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037179,-107.659946,41.037179,-107.659946
46206,"100 MARROU DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.546395,-109.659325,43.546395,-109.659325
23867,"100 MESA RD BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.065334,-107.621977,41.065334,-107.621977
46663,"100 N MOUNTAIN VIEW DR DUBOIS, WY 82513",10MB/1MB_Wireless,DUBOIS,3,43.543344,-109.613524,43.543344,-109.613524
46244,"100 TAYLOR CREEK RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.54822,-109.666337,43.54822,-109.666337
46410,"100 UPHILL RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.575419,-109.763349,43.575419,-109.763349
45720,"1002 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540724,-109.646598,43.540724,-109.646598
23502,"101 2ND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.034992,-107.652199,41.034992,-107.652199
45826,"101 3 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.532417,-109.634124,43.532417,-109.634124
45842,"101 BIRCH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.530421,-109.632927,43.530421,-109.632927
46510,"101 BOEDEKER RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.535354,-109.625538,43.535354,-109.625538
23371,"101 E NORTH ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036293,-107.658868,41.036293,-107.658868
46119,"101 HORSE CREEK RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534282,-109.633266,43.534282,-109.633266
46065,"101 HOUGH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534843,-109.627541,43.534843,-109.627541
23326,"101 JEBENS ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037154,-107.660598,41.037154,-107.660598
45719,"1010 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.540096,-109.648024,43.540096,-109.648024
46044,"102 BARBER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.5347,-109.62685,43.5347,-109.62685
901632,"102 BOXELDER ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032634,-107.534243,41.032634,-107.534243
45789,"102 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533902,-109.632534,43.533902,-109.632534
45917,"102 HOUGH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534768,-109.628394,43.534768,-109.628394
23263,"102 HUNT ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037136,-107.660992,41.037136,-107.660992
46205,"102 MARROU DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547074,-109.659774,43.547074,-109.659774
45919,"102 N 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534794,-109.631116,43.534794,-109.631116
46243,"102 TAYLOR CREEK RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548346,-109.666245,43.548346,-109.666245
46934,"102 W RAMSHORN APT 201 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534015,-109.633085,43.533906,-109.633112
46854,"102 W RAMSHORN APT 203 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534015,-109.633085,43.533906,-109.633112
46855,"102 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534015,-109.633085,43.533906,-109.633112
46893,"102 W RAMSHORN UNIT MAIN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534015,-109.633085,43.533906,-109.633112
46194,"102 WESTVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.549998,-109.668421,43.549998,-109.668421
23845,"1020 COUNTY ROAD 129 SLATER, CO 81653",1000MB/1000MB_Fiber,DUBOIS,1,40.999433,-107.358087,40.999433,-107.358087
45996,"103 A S 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.532509,-109.630659,43.532509,-109.630659
45841,"103 BIRCH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.530339,-109.633103,43.530339,-109.633103
45939,"103 BOEDEKER RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.535321,-109.625253,43.535321,-109.625253
23957,"103 BOXELDER ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032967,-107.53464,41.032967,-107.53464
46350,"103 CLUBHOUSE DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.547594,-109.659567,43.547594,-109.659567
45792,"103 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533159,-109.632353,43.533159,-109.632353
23348,"103 HUNT ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.037133,-107.6617,41.037133,-107.6617
45703,"103 KELSEY ST DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.538355,-109.649706,43.538355,-109.649706
45920,"103 N 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534828,-109.630603,43.534828,-109.630603
45995,"103 S 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.532621,-109.63065,43.532621,-109.63065
45824,"103 WELTY DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.532432,-109.632411,43.532432,-109.632411
945025,"103 WESTVIEW DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.550233,-109.667756
940623,"1037 A COUNTY ROAD 9W CRAIG, CO 81625",NO SM Qualifications,DUBOIS,1,,,40.997028,-107.714324
23951,"1037 COUNTY ROAD 9W CRAIG, CO 81625",NO SM Qualifications,DUBOIS,1,40.997128,-107.714164,40.997128,-107.714164
46045,"104 BARBER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534837,-109.626848,43.534837,-109.626848
45844,"104 BIRCH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.531042,-109.633228,43.531042,-109.633228
23611,"104 BOXELDER ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032934,-107.534101,41.032934,-107.534101
23610,"104 COTTONWOOD ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032866,-107.535173,41.032836,-107.535178
45790,"104 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533902,-109.632428,43.533902,-109.632428
46000,"104 N 1 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.535152,-109.631126,43.535152,-109.631126
46619,"104 PORCUPINE DR DUBOIS, WY 82513",50MB/20MB_3000,DUBOIS,3,43.571676,-109.785849,43.571676,-109.785849
23912,"104 STATE HIGHWAY 70 BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.028489,-107.64018,41.028489,-107.64018
23501,"105 2ND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.035504,-107.65204,41.035504,-107.65204
23941,"105 A STATE HIGHWAY 70 BAGGS, WY 82321",NO SM Qualifications,DUBOIS,1,41.029369,-107.638626,41.029369,-107.638626
23915,"105 ASPEN ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.035149,-107.53775,41.035149,-107.53775
46049,"105 BARBER DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534939,-109.625925,43.534939,-109.625925
23931,"105 COTTONWOOD ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032878,-107.535802,41.032878,-107.535802
46208,"105 DEER HAVEN DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548042,-109.661605,43.548042,-109.661605
46872,"105 HORSE CREEK RD DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534711,-109.633014,43.534711,-109.633014
46586,"105 KELSEY ST LOT 10 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537581,-109.649021,43.537581,-109.649021
45705,"105 KELSEY ST LOT 13 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537504,-109.648854,43.537504,-109.648854
46730,"105 KELSEY ST LOT 16 DUBOIS, WY 82513",NO SM Qualifications,DUBOIS,3,43.537161,-109.648691,43.537161,-109.648691
944642,"105 KELSEY ST LOT 17 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,,,43.537084,-109.648682
46568,"105 KELSEY ST LOT 18 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537536,-109.649695,43.537536,-109.649695
46696,"105 KELSEY ST LOT 19 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537274,-109.649804,43.537274,-109.649804
901545,"105 KELSEY ST LOT 2 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537999,-109.649687,43.537999,-109.649687
45707,"105 KELSEY ST LOT 5 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537859,-109.649441,43.537859,-109.649441
46651,"105 KELSEY ST LOT 7 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537751,-109.649259,43.537751,-109.649259
46697,"105 KELSEY ST LOT 8 DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.537711,-109.649222,43.537711,-109.649222
23685,"105 MESA RD BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.068139,-107.630133,41.068139,-107.630133
23424,"105 N MAGOR ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036734,-107.656804,41.036734,-107.656804
23862,"105 N PENLAND ST BAGGS, WY 82321",1000MB/1000MB_Fiber,DUBOIS,1,41.036962,-107.658181,41.036962,-107.658181
45415,"105 PORCUPINE DR DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.575857,-109.780661,43.575857,-109.780661
23940,"105 STATE HIGHWAY 70 BAGGS, WY 82321",NO SM Qualifications,DUBOIS,1,41.029485,-107.639529,41.029485,-107.639529
939079,"1058 CROW CK RD CROWHEART, WY 82512",NO SM Qualifications,DUBOIS,2,43.474602,-109.244289,43.474602,-109.244289
45845,"106 BIRCH DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.530835,-109.633395,43.530835,-109.633395
23570,"106 COTTONWOOD ST DIXON, WY 82323",1000MB/1000MB_Fiber,DUBOIS,1,41.032945,-107.535188,41.032945,-107.535188
46198,"106 DEER HAVEN DR DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.548447,-109.66229,43.548447,-109.66229
45793,"106 E RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.534214,-109.632484,43.534214,-109.632484
23663,"106 MESA RD BAGGS, WY 82321",10MB/1MB_10000,DUBOIS,1,41.06654,-107.628925,41.06654,-107.628925
45795,"106 W RAMSHORN DUBOIS, WY 82513",1000MB/1000MB_Fiber,DUBOIS,3,43.533921,-109.633422,43.533921,-109.633422
43034,"1060 A HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606488,-109.649484,43.60645,-109.649434
43046,"1060 B HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606417,-109.649104,43.606442,-109.649156
43047,"1060 C HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606584,-109.648828,43.606608,-109.648887
45258,"1060 CROW CK RD CROWHEART, WY 82512",NO SM Qualifications,DUBOIS,2,43.476173,-109.245739,43.476173,-109.245739
43048,"1060 D HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606425,-109.648887,43.606447,-109.648936
43049,"1060 E HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606219,-109.648888,43.606254,-109.648937
43035,"1060 F HORSE CREEK RD DUBOIS, WY 82513",10MB/1MB_16000,DUBOIS,3,43.606258,-109.649168,43.606285,-109.64921
